id,name,votes,elected,age,party,marital status,number of kids,postal number,occupation,a5,c5,a6,c6,a7,c7,a8,c8,a9,c9,a10,c10,a11,c11,a12,c12,a13,c13,a14,c14,a15,c15,a16,c16,a17,c17,a18,c18,a19,c19,a20,c20,a21,c21,a22,c22,a23,c23,a24,c24,a25,c25,a26,c26,a27,c27,a28,c28,a29,c29,a30,c30,a31,c31,themes,short,long
28488,Vivi Nør Jacobsen,1160,True,49,F,Samboende men ikke gift,2,2620 Albertslund,Afdelingschef i Julemærkehjemmene,3,"Vi skal have ordentlige normeringer og det nytter ikke,  at ferie, kursus- og sygedage alt sammen tælles med.  Tallet skal svare til virkeligheden i børnehaven og vuggestuen og ikke et regneark.",3,"Ja, og derfor stod jeg bag forslaget om ret til barnets syge dage i maj. Al erfaring viser, at det tjener sig ind i lavere sygefravær og at folk bliver længere i jobbet - og samtidig smitter børnene ikke hinanden.",2,"Frivillige kan bidrage til en gladere hverdag for mange, men skal ikke erstatte ansatte. Det er to forskellige typer opgaver.SF har fået opbakning til initiativer der skal modvirke den store ensomhed, som desværre er en virkelighed i vores by.",3,"Albertslund er en hjertevarm by hvor mange hilser på og hjælper hinanden. Når højlydte grupper står på stien eller drøner på elcykler i centret, kan man blive utryg.  Det er forkert af Socialdemokraterne og de borgerlige at de har sparet på tilbud til unge og forebyggelsen. Tryghed er ikke kun fravær af kriminalitet. Lad os sammen få trygheden tilbage.",3,"Vi kan generelt lave aftaler, men borgmester Steens håndtering af forhandlinger er gammeldags og han udelukker ofte nogle. Det er usundt. Derfor skal vi have en ny ledelse, en ny borgmester.",1,"Investeringspuljen skal have 30 mio. kroner om året PLUS alle penge der kommer ind fra pulje vi får (fx særtilskuddet for vanskeligt stillede kommuner), salg af grunde og alt andet overskud. Det er IKKE okay, fordi der tages penge fra velfærden. Vi kan VÆLGE at skrue ned for tempo og omfang, så vi ikke skal fordoble indbyggertallet, men bygger mindre og roligere, så økonomi og mennesker kan følge med.",2,"Private boliger kan både være ejerboliger og privatudlejning. Der bygges UDELUKKENDE privat udlejning i Albertslund og det er et problem, fordi det giver høje huslejer. Vi mangler familieboliger i få plan. Og vi mangler i højgrad andelsboliger.  Det er glædeligt at Socialdemokraterne op til valget også taler om en blandet by, men det er for sent, fordi der allerede er planer om 12.000 nye boliger: https://albertslund.dk/by-og-bolig/byudvikling/byen-i-udvikling/hersted",2,Tiden er ved at løbe fra de særlige p-pladser til elbiler.,2,"Vi skal både have gode cykelstier, fortorve og veje. Det er dog afgørende at vores by er venlig over for alle, der har et handicap og derfor skal der passes godt på fortorve og tilgængeligheden.",2,"Det er en skrøne, at det er dyrere. Fx. tjener omlægning til LED sig ind.",4,"SF fik med i Kommuneplanen,  at vi skal have sammen omfang af grønne arealer fremover, som vi havde i 2021. Det holder vi fast i. Så skal der bygges, skal der også være plads til rekreative og grønne områder.",3,"Vi skal særligt have fokus på at få flere med i foreningslivet og tilbud til dem, der ikke lige vil dyrke idræt.  Der skal være meningsfulde tilbud til unge, så de ikke er henviste til gader og stræder - men har muligheder.",2,"Albertslund ligger højt i sammenligning, men vil vi have et musikteater, en badesø og et rigt idræts- og kulturliv, så koster det. Men jeg vil gerne revurdere området og se om pengene kan bruges anderledes.",1,"Vi er 106 nationaliteter i Albertslund  - en by med mangfoldighed. Der er åbnet for udenlandsk arbejdskraft fra regeringens side, så der flytter mange nye borgere til fra mange lande - og vi har måtte oprette flere modtageklasser end før.",1,"Albertslund har mange udsatte, men er ikke den kommune, der bruger flest midler. Vi skal sikre et værdigt liv for flere.",3,"Vi har virkelig dygtige ansatte i den udkørende hjemmepleje, et fagligt kompetent personale på vores plejehjem og det fungerer godt med faste teams. MEN borgerne får en lavere service end før de store besparelser som socialdemokratiet og de borgerlige gennemførte i 2023. Vi skal gerne op i serviceniveau igen.",1,"Socialdemokratiet og de borgerlige gennemførte i 2023 massive besparelser, som en del borgere lider under i dag, så nej. Det er skåret ind til benet. Vi skal styrke arbejdsmiljøet, så vi fastholder de dygtige ansatte og får mindre sygefravær.",3,"Vi fra SF fik morgenmadsordninger ind i budgettet, og det har været en succes - mere af det! Mad og måltider kan give ro på en skoledag,  og derfor også blive en mulighed for bedre trivsel. Mætte børn lærer bedst. Hvilke måltider og om der skal være en mindre betaling, skal skolerne, eleverne og forældrene inddrages i.",2,Jeg tror vi er ret godt dækket ind,3,"Det er urimeligt, at så få institutioner har udvidet åbningstid. Det presser børnefamilier uden mulighed for hjemmearbejde og flekstid - og stiller dem ringere. Det er ikke i orden.",2,"Der er stor forskel på antallet af børn i vores klasser spredt på skoler og årgange. Der bør ikke være over 25 i en klasse, men vi skal heller ikke sammenlægge klasser på må og få for at undgå det sker en enkelt gang. Skoleleder og skolebestyrelse har ret til at træffe beslutninger på den enkelte skole, og det jeg bakker op om.",2,"SF og Konservative har gennemført et initiativ for iværksættere og det er klogt, for vi skal styrke lokale med mod på at skabe nyt - og arbejdspladser.",1,"Vi er en by med vokseværk og bliver flere indbyggere - især ser vi en stigning i antallet af ældre.  Vi skal være nok til at yde en ordentlig pleje, omsorg og service.",1,"Vi skal have indtægter nok til at svare de udgifter vi har.  Men det vil være fremragende at kunne sætte skatten ned, når vi har en fin service og der er råd til det.",3,,3,"Vi har kloakkeret klogt, så vi forventer at vi kan klare vand i store mængder.",1,"Forvaltningen har talt op og vurderet at vi er rigtig godt dækket ind, men det mangler at blive kommunikeret til borgerne.","Miljø og klima, Social- og integrationsområdet, Ældre, Sundhed, Skole/dagtilbud for børn","Flere voksne og plads til leg til børnene. Støtte til et aktivt liv som ældre med hjælp, når der er behov. Plads til naturen. Vores  økonomi skal ikke være bundet til Hersteds dyre private lejeboliger","Jeg stiller op, for at sikre et trygt og bæredygtigt Albertslund. En by der hænger sammen for både børn, ældre og naturen.  Dine penge skal IKKE bindes til  byggeriet af Hersteds dyre private boliger. Vi skal have nok pædagoger i vuggestuer, børnehaver og SFO'er, så børn får en god start. Unge skal mødes med stærke fællesskaber og meningsfulde fritidstilbud - ikke overlades til sig selv på gader og stræder eller til fester på SFO'er og børnehavers legepladser. Vi skal igen forebygge!Ældre skal kunne leve et aktivt liv længst muligt og opleve nærværende omsorg, når der er behov. Det kræver tid til relationen mellem borger og medarbejder, og det tjener sig ind i livskvalitet og arbejdsglæde.Jeg har rødder i fællesskabet og mod på at sige fra. Som vi gjorde med Radiogrunden i Bevar Vestskoven. Jeg mener, at tempoet i byudviklingen skal ned, især i Hersted. Vi skal udvikle byen med respekt for økonomi, natur og mennesker.Stem SF for et Albertslund, der hænger sammen. Stem Vivi"
6644101,Tina Messaoudi,113,True,54,F,Gift,2,2620 Albertslund,Centerleder i NGO- Frivilligcenter,3,"Jeg syntes at reelle minimumsnormeringer er yderst vigtige, og noget vi som kommuner skal prioritere rigtigt højt for at sikre at der er nok voksne til at passe vores børn. Samtidig har alle kommuner udfordringer med at rekruttere personale til institutioner. Derfor skal der der også gøres en indsats fra centralt hold,  ift. at forbedre arbejdsvilkår og uddannelser for at få flere til at uddanne sig samt vælge at arbejde som pædagog.",4,"SF i Albertslund har tidligere foreslået at forældre i Albertslund får ret til lønnet fri, indtil deres barn er rask. Mange børn er syge i flere dage, og nuværende regler giver kun fri på første eller anden sygedag. Det presser forældre og går ud over børns trivsel. Erfaringer fra andre arbejdspladser viser, at ordningen ikke misbruges og fører til mindre stress og lavere smitte. Derfor bør vi arbejde hen imod kommunen endnu en gang undersøger muligheden for at indføre en sådan ordning.",3,"Frivillige skal aldrig erstatte fagprofessionelle i pleje- og omsorgsopgaver, men de spiller allerede en vigtig rolle i at støtte velfærden. De bidrager både med forebyggende arbejde, efterværn og som et værdifuldt supplement. Frivillige fællesskaber og det, at mennesker hjælper andre uden økonomisk gevinst, er en essentiel del af løsningen på vores velfærdsopgaver - og denne indsats bør styrkes.",4,,4,,0,"Nej, det er ikke en god idé, da pengene primært er øremærket til byudviklingen i Hersted. Jeg ønsker en by, der hænger sammen, og det er vigtigt, at det særtilskud, vi modtager som en kommune med særligt behov for støtte til sårbare borgere, ikke blot bliver sparet op, men bruges til det formål, det er tiltænkt.",0,"Vi skal have en ny med mange forskellige typer boligformer dvs. almene, ejer, andel og privat udlejning. Det er vigtigt at vi har en by der tilbyder alle former for boliger og til alle pengepunge.",3,"Det er vigtigt, at gøre det attraktivt at eje en el-bil, og derfor skal det blandt andet gøres attraktiv ved at have parkeringsplader og ladestandere.",3,,4,"Jeg ser det som en bunden opgave for kommunen at reducere CO2-udslippet, da regningen vil blive dyrere på alle parametre hvis vi ikke gør noget ved det nu.",3,"Jeg arbejder for en by der hænger sammen - hvor der er plads til både mennesker, natur og byudvikling. Men udviklingen må ikke ske på bekostning af vores grønne områder. Derfor har SF fået gennemført, at andelen af grønne arealer i byen skal bevares - også i fremtiden.",3,"Gode faciliteter for forenings- og idrætslivet er med til at sikre gode og sunde fritidsinteresser for alle aldersgrupper, og er med til at styrke både mental og fysisk sundhed, som kan have en forebyggende effekt ift. andre velfærdsopgaver.",1,"Kunst og kultur skal være tilgængeligt for flest mulige borgere, og skal introduceres tidligt i livet for sikre forståelse og nysgerrighed overfor omverdenen gennem kunst og kultur.",1,Flere steder opleves en mangel på personale indenfor fx ældreområdet - altså social- og sundhedshjælpere samt social- og sundhedsassistenter. Det ser ikke ud til at blive bedre i fremtiden. Men det er helt afgørende at vi sikrer os at de udenlandske fagmedarbejdere kan tale dansk - ikke mindst når de skal fungere på ældreområdet.,0,"Alle borgere der har brug for hjælp skal have støtte. Jeg arbejder for mere forebyggelse, bedre tilbud og sikre at vores borgerrådgiver bliver brugt så meget som muligt af borgerne for at sikre den bedst mulige rådgivning og støtte til vores udsatte og sårbare borgere.",3,"Vi har været med til at indføre faste teams, sikre bedre efteruddannelse hvilket har været forbedrende for både arbejdsforhold og borgernes tryghed. Men der er helt sikker områder som skal og kan blive bedre særligt ift. et rekrutterer personale og sikre gode arbejdsforhold- og dermed også tryghed og nærvær for de ældre.",0,SF mener at de seneste års udvikling taler for sig selv: Mange kommuner har de senere år været presset på økonomien -det er allerede svært at få pengene til at række til de opgaver vi skal løse.,4,"Ja der skal sikres madordninger på alle skoler og daginstitutioner. SF har sikret en forsøgsordning som vi gerne ser spredt ud i hele landet. Et godt og sundt måltid mad vil gøre skolegang og indlæring bedre for alle børn - især de, der kommer fra mere sårbare familier.",3,,2,Vi har udvidet åbningstid i nogle af vores institutioner for at imødekomme de behov der er.,1,"I Albertslund har vi 23-24 elever i hver klasse, hvilket jeg oplever som et godt antal for at få en klasse til at fungere.",2,"De vigtigste faktorer for virksomheders evne til at tiltrække medarbejdere er gode institutioner og skoler til deres ansatte samt velfungerende veje og kollektiv trafik, så medarbejderne nemt kan komme på arbejde. Derudover skal kommunen sikre, at byggetilladelser og lignende behandles inden for en rimelig tidsramme.",0,Nej der er brug for mere omsorg og flere varme hænder ikke færre.,0,,3,,0,,2,,"Miljø og klima, Kultur,  idræt og fritid, Social- og integrationsområdet, Sundhed, Skole/dagtilbud for børn","Jeg kæmper for grønne åndehuller, social retfærdighed og fællesskab. Alle skal høres, og især dem uden stærk stemme. Natur, frivillighed og lige vilkår er hjørnesten i mit arbejde.","Jeg arbejder for en by, hvor mennesker, natur og dyr kan trives side om side. Biodiversitet og naturbeskyttelse er centrale for mig, og jeg ønsker flere grønne åndehuller, hvor alle kan færdes trygt. Det er vigtigt, at borgerne inddrages i beslutninger, som påvirker deres nærområde, så alle får en stemme. Social retfærdighed fylder meget i mit arbejde. Jeg kæmper for lige muligheder, især for dem uden mange ressourcer eller stærk politisk stemme, og fokuserer på bedre vilkår for mennesker med handicap og særlige behov. Vi skal styrke samarbejdet mellem kommunen og foreninger, så flere kan blive en del af fællesskabet. Frivillige sociale og idrætsforeninger skal have lige vilkår og bedre støtte, da de løfter mange vigtige opgaver, som kommunen ikke kan klare alene. Jeg tror på, at vi sammen skaber de bedste løsninger med respekt for både mennesker og natur."
118840430,Camilla Rubner Lerking,228,True,49,F,I parforhold men ikke samboende,4,2620 Albertslund,Pædagog,3,"Børnenes tidlige udvikling skal understøttes, vi skal kunne sætte tidligere ind og forebygge hvor noget er svært, det mindsker udgiften på længere sigt. Men det må ikke ske på bekostning af skole og ældreområdet, vi skal lave tilpasninger så alle områder bliver tilgodeset",4,"Børn har brug for deres forældre når de er syge, så vi bør se på muligheden for at bedre forældrenes vilkår til at passe børnene til de er raske.",1,"Der skal laves indsatser mod ensomhed og isolation så tidligt som muligt, det er en kommunal opgave. Det kræver viden om den enkelte borger, som frivillige organisationer ikke har adgang til. Det kan ikke være en opgave for frivillige organisationer alene, men være et samarbejde der bør prioriteres økonomisk.",3,"Der er borgere i Alberslund der oplever utryghed, så derfor er det et område vi skal have fokus på. Vi skal have fokus på gennem forebyggelse og deltagelses muligheder i foreningslivet for alle.",3,,0,"Vi har brug for at sætte tempoet ned i byudviklingen, så vi er sikre på at befolkningstilvæksten følger med. Vi skal ikke binde alle pegene i en pulje",1,"Vi har brug for boliger den almene borger kan betale, en blanding af almen- andel og ejer boliger i forskellige størrelser",2,"Ved at prioritere mere parkering til el biler, presser vi andre til at parkere ulovligt, da der i forvejen er mangel på p-pladser. Det skaber farlige situationer rundt om i kommunen.  I takt med at flere skifter til el-bil skal antallet af ladepladser dog udvides",4,"Albertslund er en cykel by, men mange steder er cykelstier og fortove hullede og ujævne, det bør prioriteres. Samtidig bør tilgængeligheden til ex. busstoppesteder øges til gavn for borgere der er dårligt gående.",2,,4,"Vi skal bevare og passe på naturen, også når vi bygger nyt",3,"Vi skal have fokus på deltagelsesmuligheder for alle børn,  ikke kun i de store idrætsforeninger. Billigere kulturtilbud og mere fokus på breddeidræt.",2,,3,"Vi har brug for at ubesatte stillinger bliver besat, det handler ikke om hvor de ansatte kommer fra, men deres kompetencer, fagligt og sprogligt.  Samtidig ligger der en stor opgave i at få kommunens ledige borgere i arbejde, dem skal vi også have i spil",0,"Udsatte borgere der har brug for ekstra hjælp og støtte, skal sikres at de får muligheder for deltagelse, på lige fod med kommunens andre borgere",3,,0,,4,Vi højner trivslen og sundheden hos børn ved at sikre de får sunde måltider i løbet af dagen,2,,3,"Som det er nu, betaler forældre der har brug for udvidet åbningstid ekstra. Den fulde åbningstid bør være for alle, og betalingen ligeså.",4,,1,,1,,1,,3,"Dog mener jeg ikke at overskud skal gemmes i en investeringspulje, men bruges på de områder hvor der trænger til renovering. ex.  skoler, institutioner og stisystemer",3,,2,,"Miljø og klima, Kultur,  idræt og fritid, Social- og integrationsområdet, Sundhed, Skole/dagtilbud for børn","Jeg ønsker en by hvor fællesskaber er en mulighed for alle, ung som gammel. Hvor børn og unge trives i dagtilbud og skoler, naturen får plads og mangfoldighed er styrken der binder vores by sammen","Jeg ønsker øgede udviklingsmuligheder og højere trivsel for børn og unge. Flere voksne i dagtilbud, skole og SFO. Tidlige indsatser, forebyggelse og muligheder for deltagelse i fællesskaber. Fritids- og ferie aktiviteter der skaber fællesskaber på tværs af kommunen. Jeg ønsker tydelige opgørelser over normeringerne i kommunens dagtilbud, kun med de voksne der reelt er omkring børnene. Madordning på alle skolerne så børnene får mulighed for en sund og varieret kost i løbet af dagen. Albertslund skal være en attraktiv arbejdsplads for lærere og pædagogisk personale, så vi kan tiltrække og fastholde flere. Ældreområdet skal fortsat styrkes så der er plads til både de aktive seniorer, og de ældre borgere der har brug for hjælp. Jeg ønsker et Albertslund hvor naturen har plads og skaber ro. Vi skal værne om den, og udvikle den, også i nye boligområder. Der skal være mulighed for at etablere flere rekreative områder i kommunen, hvor fællesskaber på tværs af generationer og kulturer kan gro."
6644100,Resul Kücükakin,208,True,36,F,Gift,3,2620 Albertslund,Folkeskolelærer,1,,3,,1,,4,,3,,0,,1,,1,,3,,2,,3,,2,,1,,1,,1,,1,,1,,3,,3,,1,,3,,2,,1,,2,,1,,3,,1,,"Kultur,  idræt og fritid, Ældre, Skole/dagtilbud for børn","Jeg vil arbejde for, at vi investerer i vores børn og unge og i en værdig ældrepleje. Vi skal have bedre rammer og flere resurser i vores daginstitutioner og skoler.","Mit navn er Resul Kücükakin, og jeg er 35 år gammel. Jeg er far til 3 børn på 2, 2, og 8 år.  Jeg er opvokset i Albertslund, og arbejder til dagligt som folkeskolelærer. Jeg har haft fornøjelsen af at være kommunalbestyrelsesmedlem i denne valgperiode og har været vidne til, hvordan vi som lokalsamfund kan gøre en forskel, når vi arbejder sammen om de vigtige opgaver, der rører sig i vores hverdag. Jeg sidder i øjeblikket i ældre-, erhvervs- og kultur- og fritidsudvalget, samt i idrætsrådet. Jeg mener, at kultur og fritid er uundværlige for vores fællesskab, både når det gælder børn og unge, men også voksne, der søger aktiviteter, der fremmer trivsel og samvær. Derfor vil jeg arbejde for, at vi fortsat investerer i dette område og skaber rammer, hvor alle har mulighed for at være med.Jeg ser frem til at fortsætte arbejdet for en stærkere og mere sammenhængende Albertslund, hvor vi værner om vores kultur, fællesskab og de muligheder, vi giver hinanden - både nu og i fremtiden."
118840431,Lars Nexø,68,True,47,F,Gift,3,2620 Albertslund,Specialkonsulent,3,"Vi skal prioritere vores børn, både i daginstitutionerne og i skolen. Men økonomien skal naturligvis kunne følge med og det må ikke ske på bekostning af en værdig og tryg omsorg for vores ældre. Albertslund opfylder minimumsnormeringerne, uagtet at måden at opgøre normeringerne på er diskutable.",4,"At kommunalt ansatte har ret til at være hjemme hos barnet i hele perioden kan have en lang række positive afledte effekter. Man undgår forældre der sender deres børn i institution eller skole før barnet reelt er raskt, hvilket kan begrænse risikoen for nye smittekæder. Man øger barnets trivsel og man skaber et bedre psykisk arbejdsmiljø, hvilket igen kan sikrer fastholdelse af medarbejdere og gøre Albertslund Kommune attraktiv som arbejdsplads ved rekruttering.",3,"At bruge frivillige kræfter til omsorgsopgaver som har til sigte at forebygge ensomhed og isolation hos den ældre er en fornuftig ide. Det er vigtigt at plejeopgaven altid skal være hos en fagprofessionel ansat af kommunen, men den sociale indsats kan med fordel ske i samarbejde med kommunens kompetente og engagerede frivillige kræfter",3,"VI må ikke negligere at der er områder i Albertslund hvor det, for nogle, kan opleves som utrygt på nogle tidspunkter af døgnet. Derfor er det også vigtigt at vi skaber bymiljøer som bidrager til tryghed. Oplyste fællesarealer, stisystemer og aktivitetsområder,  byrum som er levende og som understøtter fællesskaberne. Men også at der er tryghedsskabende initiativer, herunder flere forebyggende indsatser, flere meningsfulde aktiviteter til unge og en opsøgende indsats for at sikrer at der tages udgangspunkt i den virkelighed de unge oplever.",3,"Tillid til vores folkevalgte, uanset om det er landspolitik eller kommunalpolitik,  er en hjørnesten i det demokratiske samfund.",1,"Investeringspuljen er ikke nødvendigvis en dårlig ide. Det som er en dårlig ide er at øremærke investeringspuljen til et bestemt formål, nemlig en byudvikling som basere sig på prognoser som er behæftet med massive usikkerheder. Investeringspuljen burde i stedet gå til at sikre udviklingen af hele Albertslund.",1,"Albertslund skal have plads til mange boligformer, både almene lejeboliger, ejerboliger og ungdomsboliger.  Det som skal prioriteres er en bæredygtig udvikling i nybyggeriet og ikke en fokus på det ene eller det andet.",3,,4,"Et af de områder jeg holder allermest af i Albertslund er stisystemerne. Det får byen til at hænge sammen , skaber trygge skoleveje for vores børn og kan være med til at flere vælger cyklen og ikke bilen Det skal  vi sikre både vedligeholdes og udvides. Vi skal naturligvis sikrer at forholdende for bilister er både sikre og ordentligt vedligeholdt, men min prioritering vil altid være forholdende for cyklisterne og fodgængerne.",3,Dette er en bunden opgave. Klimakatastrofen kræver handling på alle politiske niveauer. Vi har pligt til at handle. De beslutninger vi træffer nu kan få afgørende betydning for de kommende generationers livsvilkår.,4,,3,"Sundheden blandt børn og unge skal prioriteres og det gælder både fysisk og mental sundhed. Lige deltagelsesmuligheder i sports og kulturtilbud er afgørende, både fordi det kan styrke den fysiske og mentale sundhed og trivsel, men også fordi det på længere sigt er en investering i folkesundheden.",3,"Kunst i det offentlige rum er vigtigt, specielt fordi det kan bidrage til et levende byrum, men det behøver ikke være en stor kommunal udgift. Der er mange former for kunst som ikke behøver koster trecifrede beløb.",3,"Vi kommer til at mangle arbejdskraft, specielt på pleje og omsorgsområdet, hvor manglen på SoSu-assistenter og SoSu-hjælpere er stigende. Det skal ikke handle om hvilket land mennesker kommer fra, men vi skal stille krav til sproglige kompetencer, da  meget tryghed  hos den ældre opstår ved at have en forståelig kommunikation med medarbejderen.",0,"Borgere, der oplever sociale problemer, skal ikke reduceres til røde tal i et budget. Det er mennesker, der har ret til at blive anerkendt som fuldgyldige borgere med ret til lige deltagelses- og livsmuligheder.",0,"Der er desværre meget få, måske ingen, positive erfaringer med at reducere udgifterne til ældreområdet. Men vi kan gøre tingene mere effektive, blandt andet gennem øget brug af velfærdsteknologier, samarbejde med civilsamfundet om opgaver som ikke involvere den fysiske pleje og omsorg, men derimod den mentale og sociale omsorg. Men vores ældre må aldrig blive reduceret til tal i et regneark på forvaltningen. De skal anerkendes som Albertslundere med nogle behov som vi har et ansvar for at løse på bedst mulig vis.",3,,4,"Det er ikke alle børnefamilier som har ressourcerne til at sikre sund og varieret kost. For mig handler det om at sikrer lighed for alle børn, og ved at tilbyde madordning, sikrer man at alle har lige muligheder for at få et sund og varieret måltid, hvilket har stor betydning for barnets trivsel, læring og udvikling.",2,,3,"I stedet for at forældre betaler for muligheden for udvidet åbningstid, bør det være en kommunal opgave at sikre. Er man enlig forældre og ens arbejdstider kollidere med åbningstiderne i institutionen, kan den ekstra betaling for udvidet åbningstid lægge et ekstra pres på det månedlige rådighedsbeløb.",4,Det skal være en målsætning at sætte et klasseloft på 24 børn.,3,"Albertslund skal tilbyde gode rammevilkår for iværksættere og virksomheder som ønsker at basere sig i kommunen. Det kan både skabe arbejdspladser, udvikling og styrke økonomien.",3,"Det bør ikke være en målsætning i sig selv at reducere antallet af medarbejdere. Personaletilpasninger skal følge opgaveløsningen, og hvis man effektivisere en opgave, fjerner en opgave eller på anden vis frigiver ressourcer, vil det være naturligt enten at foretage en personaletilpasning eller ændre i opgaveporteføljen i organisationen.",1,"Ligesom skattestigninger ikke skal være et mål i sig selv, skal skattelettelser heller ikke være et selvstændigt mål. Der er dog intet der tilskriver at en lettelse af kommuneskatten aktuelt vil være økonomisk ansvarlig, da kommunens udgifter på velfærdsområderne er stigende og vil presse kommunens økonomi i de kommende år.",1,"Vi har et stisystem som flere steder mangler vedligeholdelse, vi har skoler, plejehjem og daginstitutioner som er under stort økonomisk pres og alligevel har vi et flertal som ønsker at afsætte millioner af kroner til en byudvikling som bygger på usikre prognoser og spådomme om en potentiel fremtid. Det mener jeg ikke er fornuftig brug af indtægterne.",3,,0,Det som der skal afsættes midler til er at sikre at vores nuværende beskyttelsesrum er klargjort og klar til brug med kort varsel.,"Social- og integrationsområdet, Skole/dagtilbud for børn","Jeg stiller op, fordi jeg vil kæmpe for en folkeskole, en beskæftigelsesindsats, en ældrepleje og samlet set en kommune, hvor alle føler sig set, anerkendt og har lige muligheder.","Jeg stiller op til kommunalbestyrelsen for SF, fordi jeg tror på, at anerkendelse skal være fundamentet for et stærkt Albertslund. Jeg ved fra egne erfaringer, hvor stor en forskel det gør at blive set og mødt med respekt - og hvor ødelæggende det er, når fællesskabet svigter. Derfor kæmper jeg for en folkeskole, hvor der er ressourcer til, at lærere og pædagoger kan skabe ro og trivsel for alle børn, også dem der har brug for ekstra støtte. Jeg kæmper for, at de fysiske rammer på skolerne vedligeholdes, så både børn og medarbejdere kan trives, og så inklusion bliver muligt i praksis. Jeg vil arbejde for at vi får en kommune, hvor ledige, sygemeldte, ældre borgere og socialt udsatte ikke reduceres til tal i et budget, men mødes med reel hjælp, værdighed og lige muligheder. For mig handler politik ikke om systemer, men om mennesker. Og i Albertslund skal alle kunne føle sig anerkendt og som en del af fællesskabet."
9119,Inge Dahn,28,False,63,F,Gift,3,2620 Albertslund,Sygeplejerske,4,,4,,3,"Det er en god idé at inddrage frivillige organisationer, når man vil forebygge ensomhed og isolation blandt ældre, men det skal ikke være på bekostning  af at der tilbydes en god pleje og omsorg til de som har brug for det.",3,,3,,0,,1,,3,,4,,4,,3,,3,,1,,3,Det afgørende er at de ansatte har de fornødne kvalifikationer og kan kommunikere på dansk,0,,3,,0,,4,,3,,3,,4,,1,,1,,1,,3,,3,,2,,"Trafik, Miljø og klima, Kultur,  idræt og fritid, Ældre, Sundhed",.,.
29147,Michael Jonasen,59,False,48,F,Gift,4,2620 Albertslund,Borgerrådgiver,2,,3,,3,,4,,3,,0,,1,,2,,4,,3,,4,,3,,1,,2,,1,,3,,3,,3,,3,,3,,3,,2,,2,,1,,3,,3,,2,,"Miljø og klima, Kultur,  idræt og fritid, Skole/dagtilbud for børn","Som familiefar vil jeg kæmpe for børnefamilierne, klima og miljøet. Og så vil jeg kæmpe for bedre rammer for det frivillige foreningsliv.","Som familiefar vil jeg kæmpe for børnefamilierne, klima og miljøet. Og så vil jeg kæmpe for bedre rammer for det frivillige foreningsliv."
121672575,Karen Tobisch,16,False,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121672576,Lars Nitschke Madsen,5,False,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121672574,Jørgen S. Andersen,5,False,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121672573,Jette Sauer,17,False,63,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
